d_mm,L_mm,L_rule,bending,shaft_mat,hub_mat,shaft_type,DiI_mm,DaA_mm,mu,S_R,RzI_um,RzA_um,M_req_Nmm,p_erf,p_zul,Z_erf,Z_zul,G,U_erf,U_zul,U_nom,tol_shaft_mm,tol_hub_mm,QI,QA,Mt_from_pzul,assembly_method,tA,tI,Mt_press,key_b_mm,key_h_mm,key_l_mm,Mt_key,spline_z,spline_b_mm,spline_hproj_mm,spline_D_mm,Mt_spline,label,label_score,Mt_label,pref_ease,pref_movement,pref_cost,pref_vibration,pref_speed,pref_bidirectional,score_press,score_key,score_spline
14.0,14.0,D,True,Steel C45,Steel C45,hollow,8.02573011058693,33.66686831921201,0.18,1.3,11.654046641635698,7.200343452376935,3960.184736083408,36.646489697351434,121.74096083071082,0.008570760505323788,0.028472375596821153,0.015083512075210108,0.023654272580533896,0.04355588767203126,0.03559524163543231,0.021357144981259384,0.014238096654172925,0.5732664364704949,0.41583909341549585,10119.905046620715,heat_hub,362.5945694763765,,10119.905046620715,5.0,5.0,14.0,22050.0,6,4,3.0,20,35280.0,spline,3.5825379934713215,35280.0,0.09210803976687343,0.6388743748665684,0.16864552341585248,0.5107618696877771,0.34270420154110526,1.0,1.1834364369644708,2.090794726531366,3.5825379934713215
16.0,16.0,D,True,Aluminum 6061,Aluminum 6061,solid,,35.41182349055279,0.22,1.5,6.276677324866036,8.742905386286768,7956.846648058074,39.973847078996876,47.5,0.027818676289860313,0.03305629105842681,0.012015666168922244,0.039834342458782555,0.04507195722734905,0.042976911319922456,0.025786146791953474,0.017190764527968982,0.0,0.4518264924783808,6303.291500162561,heat_hub,338.0831105591096,,6303.291500162561,5.0,5.0,16.0,12800.0,6,4,2.0,20,11520.0,spline,0.7295157758756226,11520.0,0.1339964539989993,0.2605543677014044,0.5017166131362494,0.7563524972681273,0.8644865045133335,1.0,,0.640941226463017,0.7295157758756226
18.0,18.0,D,True,Aluminum 6061,Aluminum 6061,solid,,41.30952124949329,0.22,1.3,8.945375568298228,12.95324953793617,10723.392325574046,49.114532657883814,47.5,0.038074886062761534,0.03682325760033196,0.017518900084987517,0.055593786147749055,0.054342157685319484,0.054342157685319484,0.03260529461119169,0.021736863074127796,0.0,0.43573489732033127,7977.60330489324,heat_hub,354.9173966912939,,7977.60330489324,6.0,6.0,18.0,19440.0,6,4,2.0,22,12960.0,key,0.5495496342698486,19440.0,0.02524915401370409,0.8411051487433907,0.7077894332561984,0.788073117922434,0.1625066363734602,0.0,,0.5495496342698486,0.3571233377976017
60.0,30.0,0.5D,False,Aluminum 6061,Aluminum 6061,hollow,37.269957891571075,108.54528652376362,0.22,1.3,9.808657918795046,11.155191887170226,232466.61600709212,95.82546242262168,29.172260094756847,0.3400359055690691,0.10351753728114879,0.016771079844772215,0.3568069854138413,0.12028861712592101,0.12028861712592101,0.0721731702755526,0.04811544685036841,0.6211659648595179,0.5527646747412133,54438.53065336549,heat_hub,270.4008571193347,,54438.53065336549,18.0,11.0,30.0,198000.0,8,12,4.0,68,345600.0,spline,0.5074652766906613,345600.0,0.16194197954699152,0.6496411915738708,0.8943052985651598,0.6718804743079878,0.9450600941256615,0.0,,,0.5074652766906613
18.0,18.0,D,True,Steel C45,Steel C45,solid,,37.402144930928756,0.18,1.5,9.966284905528582,11.829099501601888,9908.41198047822,48.07110943100336,181.33333333333334,0.0123275322791507,0.04650178758951106,0.017436307525704374,0.029763839804855072,0.06393809511521543,0.05026839299107129,0.03016103579464277,0.02010735719642852,0.0,0.48125582191184324,24917.604963800517,heat_hub,399.34303294081224,,24917.604963800517,6.0,6.0,18.0,43740.0,6,4,2.0,22,30240.0,key,1.719300275246463,43740.0,0.9962633250360021,0.32942561262220094,0.6909995433784064,0.3276465951164408,0.8004491574430884,0.0,1.1583080058502584,1.719300275246463,1.2034941784826056
20.0,20.0,D,True,Aluminum 6061,Aluminum 6061,solid,,44.18126337727838,0.22,1.5,16.22954979703679,13.667847604812028,5517.613123539789,17.740513185455956,47.5,0.015440864616675107,0.041342720000532907,0.023917917921479057,0.03935878253815416,0.06526063792201196,0.05489989576846884,0.0329399374610813,0.021959958307387537,0.0,0.45268058156719976,9848.892969004002,heat_hub,375.2526580083832,,9848.892969004002,6.0,6.0,20.0,24000.0,6,6,2.5,25,27000.0,spline,1.9353177635663115,27000.0,0.5695024712215808,0.38105521595567626,0.45872093357752164,0.47631147482769476,0.9175051806831619,0.0,0.8039431208552449,1.6234048884121546,1.9353177635663115
20.0,20.0,D,True,Steel C45,Steel C45,solid,,40.23545395504222,0.18,1.3,15.23152487056402,7.167147106918979,12929.742379621503,58.62770406329139,181.33333333333334,0.016899391284827703,0.05226919597045622,0.0179189375819864,0.0348183288668141,0.07018813355244262,0.05604021167819121,0.03362412700691472,0.022416084671276485,0.0,0.49707404873193045,30762.475263951255,heat_hub,395.7838898018442,,30762.475263951255,6.0,6.0,20.0,54000.0,6,6,2.5,25,63000.0,spline,1.6395554734428752,63000.0,0.37038612251623027,0.11286874948436021,0.5884750069218654,0.7746368588579206,0.042893804963575866,0.0,0.9192566212189514,1.3910840234354869,1.6395554734428752
35.0,35.0,D,True,Steel C45,Steel C45,hollow,19.289618180868665,85.49010911632452,0.18,1.7,8.901772322231997,15.340717446673079,42649.86984144646,48.28909417983836,126.25398175710143,0.027596468474567953,0.07215219267466055,0.01939399181512406,0.04699046028969202,0.09154618448978462,0.07372389480974757,0.04423433688584854,0.02948955792389903,0.551131948024819,0.4094040861776918,65594.10542789446,heat_hub,321.3004392613919,,65594.10542789446,10.0,8.0,35.0,220500.0,8,7,2.5,40,171500.0,key,2.066488152935942,220500.0,0.9164951457864053,0.8532586284709354,0.41030867854004593,0.9047245303702904,0.07206839288663403,1.0,0.9131140903077615,2.066488152935942,1.7814890340395804
60.0,60.0,D,True,Steel C45,Steel C45,hollow,29.084227485471093,135.32410455975207,0.18,1.7,10.124830526851852,13.905866741041137,150863.86079748342,58.12328535426553,138.72542547184372,0.05509048459826724,0.13148690526977955,0.019224557814314393,0.07431504241258163,0.15071146308409394,0.12015289481548902,0.0720917368892934,0.04806115792619561,0.4847371247578515,0.44337998906548926,211807.92587883282,heat_hub,312.6548098390193,,211807.92587883282,18.0,11.0,60.0,891000.0,8,12,4.0,68,806400.0,key,1.9688915264089366,891000.0,0.5127741728186082,0.2236734263718242,0.5379143718942286,0.4458474275491845,0.033655289125114396,1.0,0.5077563906871058,1.9688915264089366,1.7575072499308146
50.0,50.0,D,True,Aluminum 6061,Aluminum 6061,solid,,113.95418105685921,0.22,1.7,14.50865045966594,6.733422485653087,169650.02596229268,77.00717355455903,47.5,0.16612918809344537,0.10247274468329683,0.01699365835625522,0.1831228464497006,0.11946640303955205,0.11946640303955205,0.07167984182373123,0.047786561215820825,0.0,0.4387728430521713,61555.581056275005,heat_hub,302.44400506592007,,61555.581056275005,14.0,9.0,50.0,225000.0,8,10,4.0,58,240000.0,spline,0.16008302340565325,240000.0,0.2725482688248835,0.42486286245129823,0.6206587421903718,0.504443249408164,0.27995269611895535,0.0,,0.12779798243165277,0.16008302340565325
30.0,30.0,D,True,Aluminum 6061,Aluminum 6061,solid,,52.073939843383585,0.22,1.3,17.756354825516055,6.912032258689618,49649.309881757334,81.86410866390018,47.5,0.11819423126053467,0.06857982181086296,0.01973470966736454,0.1379289409278992,0.0883145314782275,0.0883145314782275,0.0529887188869365,0.035325812591291,0.0,0.5761039032235189,22160.009180259003,heat_hub,348.65147632840973,,22160.009180259003,8.0,7.0,30.0,63000.0,8,6,3.0,36,64800.0,spline,0.43062605616556837,64800.0,0.7104087803251996,0.34624914044165933,0.9750370201775279,0.2143152486469173,0.9564829674021046,0.0,,0.4275468562245396,0.43062605616556837
60.0,30.0,0.5D,False,Aluminum 6061,Aluminum 6061,solid,,133.74439759960714,0.22,1.5,18.16504944768687,18.332146543578535,191734.78212086426,68.49728021814389,47.5,0.17839768855436555,0.1237113383092802,0.02919775679301232,0.20759544534737787,0.15290909510229253,0.15290909510229253,0.09174545706137552,0.06116363804091701,0.0,0.4486169221055749,88640.03672103601,heat_hub,315.70707653096184,,88640.03672103601,18.0,11.0,30.0,198000.0,8,12,4.0,68,345600.0,spline,0.4373711946408798,345600.0,0.22880466207123273,0.49131929552981324,0.5868841710246131,0.31613604768164216,0.0422603897077497,1.0,,0.11139409786235532,0.4373711946408798
40.0,40.0,D,True,Aluminum 6061,Aluminum 6061,solid,,93.70077018141174,0.22,1.5,19.411438177041255,13.818225375319486,92263.84072267954,74.1628602002917,47.5,0.12710377799872757,0.08140772131271999,0.026583730841888597,0.15368750884061616,0.10799145215460859,0.10799145215460859,0.06479487129276515,0.04319658086184344,0.0,0.42689083475575484,39395.57187601601,heat_hub,328.3155253221012,,39395.57187601601,12.0,8.0,40.0,128000.0,8,8,3.0,46,115200.0,key,0.5821902432885222,128000.0,0.10049859079356238,0.5818434843657179,0.9299525309090619,0.8239895988241766,0.9219431710406182,1.0,,0.5821902432885222,0.668346459673531
40.0,20.0,0.5D,False,Aluminum 6061,Aluminum 6061,solid,,85.72355477540995,0.22,1.5,14.11056205073055,12.57229334753736,74614.47337802281,59.97607204197455,47.5,0.10535559300091273,0.08343978685434764,0.02134628431861433,0.12670187731952706,0.10478607117296196,0.10478607117296196,0.06287164270377717,0.041914428469184785,0.0,0.46661620723495845,39395.57187601601,heat_hub,321.6376482770041,,39395.57187601601,12.0,8.0,20.0,64000.0,8,8,3.0,46,115200.0,spline,0.4772134984698907,115200.0,0.07754910012182448,0.5354445655315777,0.019201471283639804,0.13604017602987994,0.4908596302454934,1.0,,,0.4772134984698907
14.0,14.0,D,True,Steel C45,Steel C45,solid,,26.432187832648314,0.18,1.5,12.202565500128145,6.483784503282878,2889.7476834461404,23.175491464288577,181.33333333333334,0.004800266492110727,0.03755900172576839,0.014949080002728819,0.019749346494839545,0.05250808172849721,0.03940458763503414,0.023642752581020485,0.015761835054013656,0.0,0.5296572530673221,15073.612879336117,heat_hub,415.88143886010243,,15073.612879336117,5.0,5.0,14.0,22050.0,6,4,3.0,20,35280.0,spline,4.934147357428172,35280.0,0.7163239898946163,0.9366952581967836,0.7552649079114013,0.076798048217532,0.8249175084986958,0.0,2.2162377067849444,3.042632210461358,4.934147357428172
14.0,14.0,D,True,Aluminum 6061,Aluminum 6061,solid,,26.766035718557863,0.22,1.5,12.160092868754038,6.487221992782402,3619.2491700315213,23.748563005225986,47.5,0.015230963502819059,0.030463770217368603,0.014917851889229153,0.030148815392048212,0.045381622106597755,0.03928849942077794,0.02357309965246676,0.015715399768311177,0.0,0.5230509346699143,4825.957554811961,heat_hub,373.4620363487961,,4825.957554811961,5.0,5.0,14.0,9800.0,6,4,3.0,20,15120.0,spline,1.858471464318798,15120.0,0.9524483084384753,0.6664682793464105,0.8097865383517481,0.03238486223171988,0.7120131476970148,1.0,0.9555652629473974,1.205524165713941,1.858471464318798
8.0,8.0,D,True,Steel C45,Steel C45,solid,,19.30668029112827,0.18,1.5,12.073875006589546,10.454760984541966,711.2831414981378,17.469788257308743,181.33333333333334,0.0019096811289147546,0.019822154659773883,0.01802290879290521,0.019932589921819965,0.037845063452679094,0.03068007404033544,0.018408044424201263,0.012272029616134177,0.0,0.4143643484724885,4921.996042232201,heat_hub,497.55274429874055,,4921.996042232201,2.0,2.0,8.0,2880.0,6,3,3.0,14,15120.0,spline,8.68596039054771,15120.0,0.26841805686583975,0.8824616853079922,0.05491933493386325,0.6879560531544558,0.3443933173950995,1.0,2.997422649367732,1.576254639802852,8.68596039054771
30.0,30.0,D,True,Steel C45,Steel C45,hollow,20.24180284183067,61.676734833436065,0.18,1.3,11.824416811696533,19.303363311620252,52563.96968036775,105.92992216730663,98.78020860576889,0.06188324359073752,0.05770644956615744,0.02490222409865343,0.08678546768939095,0.08260867366481087,0.08260867366481087,0.04956520419888652,0.03304346946592435,0.6747267613943556,0.4864070719861853,37704.752087628025,heat_hub,332.80187129114125,,37704.752087628025,8.0,7.0,30.0,141750.0,8,6,3.0,36,151200.0,spline,1.0595951763510052,151200.0,0.9913113036743817,0.47751745106105825,0.25864287840888645,0.17584205862596258,0.07188963066638454,1.0,,0.9216057308850475,1.0595951763510052
60.0,60.0,D,True,Aluminum 6061,Aluminum 6061,solid,,114.61253068161557,0.22,1.5,8.663097724618577,9.780272057662986,365315.2173046734,130.50891721824618,47.5,0.3588536309421039,0.13060829737208815,0.014754695825825252,0.3736083267679291,0.1453629931979134,0.1453629931979134,0.08721779591874804,0.05814519727916537,0.0,0.5235029681586492,88640.03672103601,heat_hub,305.2263794415464,,88640.03672103601,18.0,11.0,60.0,396000.0,8,12,4.0,68,345600.0,key,-0.15022404255983474,396000.0,0.41500381914761675,0.8027998272359568,0.07124894716913699,0.24405264660700265,0.05313605999552706,0.0,,-0.15022404255983474,
30.0,15.0,0.5D,False,Steel C45,Steel C45,solid,,53.28129228970133,0.18,1.7,7.6192282680597465,9.730302655868655,29441.783021658353,45.372116207562,181.33333333333334,0.020763811028309657,0.08298425070680945,0.013879624739142721,0.03464343576745238,0.09686387544595218,0.07197569957455226,0.043185419744731356,0.028790279829820905,0.0,0.5630494064761763,69215.56934389033,heat_hub,372.3996540165338,,69215.56934389033,8.0,7.0,15.0,70875.0,8,6,3.0,36,151200.0,spline,2.203156296490051,151200.0,0.8639751574230612,0.12056538085687252,0.16347164442374262,0.772133466688366,0.6395355538674385,1.0,1.264145872222725,0.9369511740583992,2.203156296490051
40.0,20.0,0.5D,False,Aluminum 6061,Aluminum 6061,hollow,26.579557425604747,86.65189297519213,0.22,1.5,19.246453660614396,14.343955592066056,91008.1829208721,73.15354633165758,26.526586584563454,0.17267328131639842,0.06261395349056262,0.026872327402144364,0.1995456087185428,0.08948628089270698,0.08948628089270698,0.053691768535624185,0.035794512357082794,0.6644889356401187,0.4616171514158582,22000.632598263823,heat_hub,289.76308519313955,,22000.632598263823,12.0,8.0,20.0,64000.0,8,8,3.0,46,115200.0,spline,0.6841961952655681,115200.0,0.08673190588104107,0.6118277632170771,0.2935795097634937,0.637895055439637,0.998078060693084,1.0,,,0.6841961952655681
60.0,60.0,D,True,Aluminum 6061,Aluminum 6061,solid,,117.43156368140784,0.22,1.7,6.256361205031174,9.05030387274229,145210.07890553644,45.77322607363891,47.5,0.12457738669787308,0.1292770113827929,0.012245332062218771,0.13682271876009186,0.1415223434450117,0.13964249357104375,0.08378549614262625,0.0558569974284175,0.0,0.5109358857111038,88640.03672103601,heat_hub,299.89214367362734,,88640.03672103601,18.0,11.0,60.0,396000.0,8,12,4.0,68,345600.0,key,0.8852045384938737,396000.0,0.6543544001235853,0.7489012597308008,0.7687680796813685,0.7519712400282218,0.8549472117257013,0.0,,0.8852045384938737,0.8655327328858434
30.0,30.0,D,True,Steel C45,Steel C45,solid,,60.58666179178339,0.18,1.7,17.99885746214867,8.081533042403565,19014.909426121136,29.303479328122524,181.33333333333334,0.012651858061795956,0.07829116704936541,0.02086431240364179,0.03351617046543774,0.0991554794530072,0.07289975585797942,0.04373985351478765,0.029159902343191768,0.0,0.49515849054533195,69215.56934389033,heat_hub,378.76522070279776,,69215.56934389033,8.0,7.0,30.0,141750.0,8,6,3.0,36,151200.0,spline,3.3878692019823204,151200.0,0.059920698130120575,0.8290022613281735,0.7144414230930325,0.997659746252598,0.5418331974818628,1.0,1.8926658398212046,3.010946042763295,3.3878692019823204
25.0,25.0,D,True,Aluminum 6061,Aluminum 6061,solid,,53.240961201904646,0.22,1.3,18.457452250978857,17.42572804066735,23897.96344670602,56.74187804005881,47.5,0.062420163607963784,0.052253430337379204,0.02870654423331697,0.09112670784128075,0.08095997457069617,0.08095997457069617,0.048575984742417706,0.03238398982827847,0.0,0.4695632730069052,15388.895264068751,heat_hub,373.19991523565386,,15388.895264068751,8.0,7.0,25.0,43750.0,6,6,2.5,30,33750.0,key,0.6635341381357396,43750.0,0.46085584226697784,0.5253912739539641,0.933204505587221,0.3662304038245554,0.06033512285281384,1.0,,0.6635341381357396,0.4787054042544727
40.0,20.0,0.5D,False,Aluminum 6061,Aluminum 6061,solid,,87.18137498178936,0.22,1.7,17.38631320088779,17.37364645363333,100140.03824773048,71.02398435177258,47.5,0.12412240719048,0.08301159665088058,0.027807967723616902,0.1519303749140969,0.11081956437449748,0.11081956437449748,0.06649173862469848,0.044327825749798995,0.0,0.4588135941691134,39395.57187601601,heat_hub,334.2074257802031,,39395.57187601601,12.0,8.0,20.0,64000.0,8,8,3.0,46,115200.0,spline,0.7233625307321608,115200.0,0.9448855866871825,0.8914872289667312,0.007738188883004926,0.12134140188790277,0.9922744315293099,1.0,,,0.7233625307321608
50.0,50.0,D,True,Steel C45,Steel C45,solid,,88.46871770253901,0.18,1.5,11.42626731919821,10.038024939218698,154524.1672574246,97.15865697255477,181.33333333333334,0.07426003286174351,0.1385961859895473,0.017171433806733527,0.09143146666847704,0.15576761979628082,0.1300331585451593,0.07801989512709558,0.05201326341806372,0.0,0.5651715238839166,192265.47039969536,heat_hub,362.94603299380134,,192265.47039969536,14.0,9.0,50.0,506250.0,8,10,4.0,58,560000.0,spline,1.0724294722874808,560000.0,0.37716796274966224,0.10021518694417708,0.6241938561562212,0.3215028714294502,0.7669170124547791,0.0,0.36189911722331647,0.9374965069412435,1.0724294722874808
60.0,30.0,0.5D,False,Aluminum 6061,Aluminum 6061,solid,,134.3544771178501,0.22,1.3,19.611793602929705,14.066119674829165,156432.58421887833,64.4833437945447,47.5,0.16773091553539238,0.12355467348771647,0.026942330622207095,0.19467324615759948,0.15049700410992356,0.15049700410992356,0.09029820246595413,0.06019880164396943,0.0,0.44657983334169443,88640.03672103601,heat_hub,312.3569501526716,,88640.03672103601,18.0,11.0,30.0,198000.0,8,12,4.0,68,345600.0,spline,0.8726342947443406,345600.0,0.18740683191098084,0.46996908979255303,0.12190901723607706,0.9187409685271117,0.4998142652822465,1.0,,0.28350942964193626,0.8726342947443406
14.0,7.0,0.5D,False,Aluminum 6061,Aluminum 6061,solid,,30.78838055859042,0.22,1.5,12.211035314777089,9.925800485790386,4323.0480003673665,28.366706183549795,47.5,0.01730515975258433,0.02897745980548284,0.01770946864045398,0.03501462839303831,0.04668692844593682,0.04201800842477742,0.02521080505486645,0.016807203369910966,0.0,0.45471699862089016,4825.957554811961,heat_hub,381.23171694010006,,4825.957554811961,5.0,5.0,7.0,4900.0,6,4,3.0,20,15120.0,spline,1.4222234087841046,15120.0,0.11010435289366316,0.3692594125357368,0.8895846459691588,0.9040706974511792,0.8220424384209469,0.0,0.7302359184017259,0.4166054191692251,1.4222234087841046
30.0,15.0,0.5D,False,Aluminum 6061,Aluminum 6061,hollow,15.84133487129659,73.03955658787136,0.22,1.3,19.591170079381286,19.778503211269154,44357.27800511025,73.13835852488685,34.25552800114836,0.10952119406275965,0.051296014917527444,0.03149573863252035,0.14101693269527998,0.0827917535500478,0.0827917535500478,0.04967505213002867,0.03311670142001912,0.5280444957098863,0.410736337971987,15981.111894317202,heat_hub,333.3104265279105,,15981.111894317202,8.0,7.0,15.0,31500.0,8,6,3.0,36,64800.0,spline,0.47509261634480815,64800.0,0.31350658529012276,0.33267851821334116,0.5689779706089382,0.14177054022361735,0.4560792029713374,1.0,,,0.47509261634480815
18.0,9.0,0.5D,False,Steel C45,Steel C45,solid,,32.531234622019035,0.18,1.5,16.451092312984436,11.979769931399597,9405.057814319334,45.62906389922205,181.33333333333334,0.012412235090719152,0.049327156219732285,0.022744689795507228,0.035156924886226376,0.07207184601523951,0.057305877563634255,0.03438352653818055,0.022922351025453702,0.0,0.5533143825969812,24917.604963800517,heat_hub,436.99928710759036,,24917.604963800517,6.0,6.0,9.0,21870.0,6,4,2.0,22,30240.0,press,1.2386251536569717,24917.604963800517,0.16651098413266696,0.11826774267065587,0.4084298662025819,0.05983025148572996,0.7037427785097867,1.0,1.2386251536569717,0.7701844834421635,1.1737167669216846
60.0,30.0,0.5D,False,Aluminum 6061,Aluminum 6061,solid,,126.05321615672412,0.22,1.7,12.704842913517162,13.987263772598432,328657.66323947755,103.59970625786167,47.5,0.2747287304240829,0.1259618889523026,0.021353685348892475,0.2960824157729754,0.14731557430119507,0.14731557430119507,0.08838934458071704,0.058926229720478035,0.0,0.4759894418354306,88640.03672103601,heat_hub,307.9382976405487,,88640.03672103601,18.0,11.0,30.0,198000.0,8,12,4.0,68,345600.0,spline,-0.038475760290734046,345600.0,0.08952902156541764,0.9546078409049362,0.9290940010771612,0.07357077317789673,0.010835847381923114,0.0,,,-0.038475760290734046
16.0,16.0,D,True,Aluminum 6061,Aluminum 6061,solid,,34.79417130104624,0.22,1.3,11.607766787383728,11.683769039390384,6068.725047227907,35.1787437912266,47.5,0.024608072652424685,0.03322698098394537,0.018633228661419293,0.043241301313843974,0.05186020964536467,0.048412646312756394,0.029047587787653834,0.01936505852510256,0.0,0.45984713535967703,6303.291500162561,heat_hub,373.43859190294097,,6303.291500162561,5.0,5.0,16.0,12800.0,6,4,2.0,20,11520.0,spline,0.6813517988692406,11520.0,0.08302058013674629,0.8582071810356424,0.47741295775456094,0.35453726686066256,0.6611250941568274,0.0,0.4060549130475244,0.6709720062716005,0.6813517988692406
30.0,15.0,0.5D,False,Steel C45,Steel C45,solid,,53.02135247150848,0.18,1.7,11.474778350504812,11.071157571715458,48325.11976611946,74.47283162707112,181.33333333333334,0.034174097103055544,0.08321025004642738,0.018036748737776217,0.05221084584083176,0.1012469987842036,0.08163253760685486,0.048979522564112914,0.03265301504274195,0.0,0.5658097842019549,69215.56934389033,heat_hub,384.57499662278775,,69215.56934389033,8.0,7.0,15.0,70875.0,8,6,3.0,36,151200.0,spline,1.3785510032593882,151200.0,0.11870927939048792,0.5710815912644318,0.5683477712995718,0.5693451370853383,0.7651413467122729,1.0,0.9300661450704512,0.5681266266910981,1.3785510032593882
10.0,5.0,0.5D,False,Steel C45,Steel C45,solid,,22.096960332089743,0.18,1.3,18.251503557039626,15.898868299405509,999.6530392910329,18.131022516239835,181.33333333333334,0.0025338653741161297,0.025341883178118807,0.027320297485156107,0.029854162859272237,0.05266218066327491,0.04353897354167384,0.0261233841250043,0.017415589416669538,0.0,0.45255093233243293,7690.618815987814,heat_hub,542.1848388606242,,7690.618815987814,3.0,3.0,5.0,3375.0,6,3,2.0,14,12600.0,spline,4.955322294841151,12600.0,0.1061675305606784,0.714755493175246,0.496191215482396,0.18373420705941956,0.10209296573773186,1.0,3.227659674455723,1.2164893123178688,4.955322294841151
70.0,35.0,0.5D,False,Steel C45,Steel C45,hollow,32.54237497804578,125.63855066426945,0.18,1.5,19.92712000928001,13.83167836286535,586673.4114010718,188.20251631154582,125.0437687432597,0.22230678909803234,0.14770301306712982,0.02700703869771629,0.24931382779574862,0.1747100517648461,0.1747100517648461,0.10482603105890766,0.06988402070593845,0.4648910711149397,0.5571538324017568,259861.4011501553,heat_hub,311.32149019624535,,259861.4011501553,20.0,12.0,35.0,661500.0,10,12,4.0,78,1176000.0,spline,0.929568589072131,1176000.0,0.7704120122642232,0.5708971781372133,0.5666865269663894,0.7533008877003181,0.8132297251663354,1.0,,0.39342139537638704,0.929568589072131
70.0,35.0,0.5D,False,Steel C45,Steel C45,solid,,120.38413970256674,0.18,1.7,19.284583800150365,13.271544388819834,535062.1159265862,151.45219085131816,181.33333333333334,0.164783591480916,0.19729498631820355,0.026044902551176162,0.19082849403209218,0.22333988886937972,0.21033533093446471,0.12620119856067882,0.08413413237378589,0.0,0.5814719461629173,376840.32198340294,heat_hub,369.21415341592825,,376840.32198340294,20.0,12.0,35.0,661500.0,10,12,4.0,78,1176000.0,spline,0.777928804633276,1176000.0,0.5127621747957224,0.5638980148657656,0.9179224011864079,0.8848965426899196,0.062441914767113915,1.0,,0.3404108288731426,0.777928804633276
25.0,12.5,0.5D,False,Steel C45,Steel C45,hollow,11.626349513179388,52.86066639664866,0.18,1.5,18.28524421572611,10.793203288324989,22559.828465071456,56.738895257621614,140.77385181650905,0.022515202292345146,0.05586206317077633,0.023262758003240878,0.04577796029558602,0.0791248211740172,0.06578607682264473,0.03947164609358684,0.026314430729057894,0.4650539805271755,0.4729414459592395,37315.18957648638,heat_hub,367.082737246724,,37315.18957648638,8.0,7.0,12.5,49218.75,6,6,2.5,30,78750.0,spline,1.5273428338075834,78750.0,0.7746002806786613,0.5132580957723052,0.5214545625479365,0.9152760761255727,0.7666903529997796,0.0,0.8856552849746346,0.8645835654951317,1.5273428338075834
35.0,35.0,D,True,Aluminum 6061,Aluminum 6061,solid,,80.94151731123955,0.22,1.5,13.09720448772881,14.38476128468471,66437.39499500692,69.75115939545067,47.5,0.10493567711372584,0.0714603844022566,0.021985572617930816,0.12692124973165667,0.09344595702018742,0.09344595702018742,0.05606757421211245,0.03737838280807497,0.0,0.4324109698291991,30162.234717574753,heat_hub,325.8237071909224,,30162.234717574753,10.0,8.0,35.0,98000.0,8,7,2.5,40,73500.0,key,0.5181918042380377,98000.0,0.860990330308647,0.419829120305768,0.30465572623613835,0.9749044933256326,0.9748788967781354,0.0,,0.5181918042380377,0.5648374838575907
80.0,80.0,D,True,Aluminum 6061,Aluminum 6061,solid,,178.1035921006279,0.22,1.5,11.132307682054611,10.305181391371073,630755.360066068,126.75231494472601,47.5,0.440314047071171,0.16500619531091937,0.01714999125874055,0.45746403832991156,0.18215618656965993,0.18215618656965993,0.10929371194179595,0.07286247462786398,0.0,0.4491767911946452,157582.28750406404,heat_hub,293.0793610100624,,157582.28750406404,22.0,14.0,80.0,896000.0,10,12,4.0,88,576000.0,key,0.08986942562099642,896000.0,0.30540572972073254,0.15618372568062266,0.38474904420190337,0.9391385534968019,0.8306693126620535,1.0,,0.08986942562099642,
18.0,18.0,D,True,Aluminum 6061,Aluminum 6061,solid,,42.854291795219716,0.22,1.3,16.92355555040808,10.693098008870175,8856.62412926213,40.564491331520955,47.5,0.03116313368300499,0.03649124644125632,0.022093322847422606,0.0532564565304276,0.05858456928867893,0.0564533241853784,0.033871994511227035,0.02258132967415136,0.0,0.42002794226569984,7977.60330489324,heat_hub,374.5581911512914,,7977.60330489324,6.0,6.0,18.0,19440.0,6,4,2.0,22,12960.0,key,0.8133660158830052,19440.0,0.4416104554003851,0.0604879054230808,0.651398937213401,0.3426726393015632,0.6351588048434311,1.0,,0.8133660158830052,0.5555411840807662
20.0,20.0,D,True,Aluminum 6061,Aluminum 6061,solid,,37.70118442667078,0.22,1.5,9.26181930126284,17.074678346912705,12336.316261059663,39.6643578281328,47.5,0.036570127276562,0.04379450823743408,0.02106919811854044,0.05763932539510244,0.06486370635597452,0.06197395397162569,0.03718437238297541,0.024789581588650276,0.0,0.5304873123787456,9848.892969004002,heat_hub,373.5987764832272,,9848.892969004002,6.0,6.0,20.0,24000.0,6,6,2.5,25,27000.0,spline,0.5282722655533538,27000.0,0.07185778775650753,0.03838512134543248,0.5985837935587591,0.323077932503846,0.5745674728181159,0.0,,0.46716896044755873,0.5282722655533538
18.0,18.0,D,True,Aluminum 6061,Aluminum 6061,solid,,43.98520261518028,0.22,1.7,13.068039828900979,16.354686427819992,11065.58184433446,38.75667456072185,47.5,0.029598669630328398,0.03627599177111683,0.023538181005376777,0.053136850635705175,0.059814172776493604,0.057143243920178236,0.03428594635210694,0.022857297568071297,0.0,0.40922853436595963,7977.60330489324,heat_hub,380.2507998911741,,7977.60330489324,6.0,6.0,18.0,19440.0,6,4,2.0,22,12960.0,key,0.6099485919515358,19440.0,0.1883836846952458,0.3820863194495582,0.8871430840117663,0.5193633594666751,0.8974631038484647,0.0,,0.6099485919515358,0.4018977405158964
